1536568719005|0  1  0  0  0  1  0  0  0  0  0;1  0  0  1  0  1  1  0  0  0  0;0  0  0  1  1  0  0  0  1  0  0;0  1  1  0  0  0  1  0  1  1  0;0  0  1  0  0  1  0  1  1  0  0;1  1  0  0  0  0  1  1  1  0  1;0  1  0  1  0  1  0  0  0  1  0;0  0  0  0  1  1  0  0  1  0  1;0  0  1  1  1  1  0  1  0  0  0;0  0  0  1  0  0  1  0  0  0  0;0  0  0  0  0  1  0  1  0  0  0;|0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  2  0  0  0  0  0  0  0  0;0  2  0  0  0  0  4  0  2  0  0;0  0  0  1  0  0  0  0  0  2  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  15  0  4  0  0  0;|0  0  0  0  0  2  0  0  0  0  0;0  0  0  0  0  2  0  0  0  0  0;0  0  0  0  2  0  0  0  0  0  0;0  0  0  0  0  0  2  0  0  0  0;0  0  0  0  0  4  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  14;0  0  0  0  0  5  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  2;0  0  0  0  0  2  0  0  0  0  0;0  0  0  0  0  0  2  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;
1536568719794|0  1  0  0  0  1  0  0  0  0  0;1  0  0  1  0  1  1  0  0  0  0;0  0  0  1  1  0  0  0  1  0  0;0  1  1  0  0  0  1  0  1  1  0;0  0  1  0  0  1  0  1  1  0  0;1  1  0  0  0  0  1  1  1  0  1;0  1  0  1  0  1  0  0  0  1  0;0  0  0  0  1  1  0  0  1  0  1;0  0  1  1  1  1  0  1  0  0  0;0  0  0  1  0  0  1  0  0  0  0;0  0  0  0  0  1  0  1  0  0  0;|0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  2  0  0  0  0  0  0  0  0;0  2  0  0  0  0  4  0  2  0  0;0  0  0  1  0  0  0  0  0  2  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  15  0  4  0  0  0;|0  0  0  0  0  2  0  0  0  0  0;0  0  0  0  0  2  0  0  0  0  0;0  0  0  0  2  0  0  0  0  0  0;0  0  0  0  0  0  2  0  0  0  0;0  0  0  0  0  4  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  14;0  0  0  0  0  5  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  2;0  0  0  0  0  2  0  0  0  0  0;0  0  0  0  0  0  2  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;
1536568720890|0  1  0  0  0  1  0  0  0  0  0;1  0  0  1  0  1  1  0  0  0  0;0  0  0  1  1  0  0  0  1  0  0;0  1  1  0  0  0  1  0  1  1  0;0  0  1  0  0  1  0  1  1  0  0;1  1  0  0  0  0  1  1  1  0  1;0  1  0  1  0  1  0  0  0  1  0;0  0  0  0  1  1  0  0  1  0  1;0  0  1  1  1  1  0  1  0  0  0;0  0  0  1  0  0  1  0  0  0  0;0  0  0  0  0  1  0  1  0  0  0;|0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  2  0  0  0  0  0  0  0  0;0  2  0  0  0  0  4  0  2  0  0;0  0  0  1  0  0  0  0  0  2  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  15  0  4  0  0  0;|0  0  0  0  0  2  0  0  0  0  0;0  0  0  0  0  2  0  0  0  0  0;0  0  0  0  2  0  0  0  0  0  0;0  0  0  0  0  0  2  0  0  0  0;0  0  0  0  0  4  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  14;0  0  0  0  0  5  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  2;0  0  0  0  0  2  0  0  0  0  0;0  0  0  0  0  0  2  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;
1536568722721|0  1  0  0  0  1  0  0  0  0  0;1  0  0  1  0  1  1  0  0  0  0;0  0  0  1  1  0  0  0  1  0  0;0  1  1  0  0  0  1  0  1  1  0;0  0  1  0  0  1  0  1  1  0  0;1  1  0  0  0  0  1  1  1  0  1;0  1  0  1  0  1  0  0  0  1  0;0  0  0  0  1  1  0  0  1  0  1;0  0  1  1  1  1  0  1  0  0  0;0  0  0  1  0  0  1  0  0  0  0;0  0  0  0  0  1  0  1  0  0  0;|0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  2  0  0  0  0  0  0  0  0;0  2  0  0  0  0  4  0  2  0  0;0  0  0  1  0  0  0  0  0  2  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  15  0  4  0  0  0;|0  0  0  0  0  2  0  0  0  0  0;0  0  0  0  0  2  0  0  0  0  0;0  0  0  0  2  0  0  0  0  0  0;0  0  0  0  0  0  2  0  0  0  0;0  0  0  0  0  4  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  14;0  0  0  0  0  5  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  2;0  0  0  0  0  2  0  0  0  0  0;0  0  0  0  0  0  2  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;
1536568723032|0  1  0  0  0  1  0  0  0  0  0;1  0  0  1  0  1  1  0  0  0  0;0  0  0  1  1  0  0  0  1  0  0;0  1  1  0  0  0  1  0  1  1  0;0  0  1  0  0  1  0  1  1  0  0;1  1  0  0  0  0  1  1  1  0  1;0  1  0  1  0  1  0  0  0  1  0;0  0  0  0  1  1  0  0  1  0  1;0  0  1  1  1  1  0  1  0  0  0;0  0  0  1  0  0  1  0  0  0  0;0  0  0  0  0  1  0  1  0  0  0;|0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  2  0  0  0  0  0  0  0  0;0  2  0  0  0  0  4  0  2  0  0;0  0  0  1  0  0  0  0  0  2  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  15  0  4  0  0  0;|0  0  0  0  0  2  0  0  0  0  0;0  0  0  0  0  2  0  0  0  0  0;0  0  0  0  2  0  0  0  0  0  0;0  0  0  0  0  0  2  0  0  0  0;0  0  0  0  0  4  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  14;0  0  0  0  0  5  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  2;0  0  0  0  0  2  0  0  0  0  0;0  0  0  0  0  0  2  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;
1536568733198|0  1  0  0  0  1  0  0  0  0  0;1  0  0  1  0  1  1  0  0  0  0;0  0  0  1  1  0  0  0  1  0  0;0  1  1  0  0  0  1  0  1  1  0;0  0  1  0  0  1  0  1  1  0  0;1  1  0  0  1  0  1  1  1  0  1;0  1  0  1  0  1  0  0  0  1  0;0  0  0  0  1  1  0  0  1  0  1;0  0  1  1  1  1  0  1  0  0  0;0  0  0  1  0  0  1  0  0  0  0;0  0  0  0  0  1  0  1  0  0  0;|0  0  0  0  0  0  0  0  0  0  0;0  0  0  2  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  1  0;0  0  1  0  0  0  0  0  0  0  0;1  4  0  0  0  0  3  0  1  0  0;0  0  0  1  0  0  0  0  0  1  0;0  0  0  0  2  0  0  0  2  0  0;0  0  1  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  15  0  4  0  0  0;|0  0  0  0  0  2  0  0  0  0  0;0  0  0  0  0  4  0  0  0  0  0;0  0  0  0  1  0  0  0  1  0  0;0  2  0  0  0  0  1  0  0  0  0;0  0  0  0  0  1  0  2  0  0  0;0  0  0  0  0  0  0  0  0  0  12;0  0  0  0  0  4  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  6;0  0  0  0  0  1  0  2  0  0  0;0  0  0  1  0  0  1  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;
1536568738041|0  1  0  0  0  1  0  0  0  0  0;1  0  0  1  0  1  1  0  0  0  0;0  0  0  1  1  0  0  0  1  0  0;0  1  1  0  0  0  1  0  1  1  0;0  0  1  0  0  1  0  1  1  0  0;1  1  0  0  1  0  1  1  1  0  1;0  1  0  1  0  1  0  0  0  1  0;0  0  0  0  1  1  0  0  1  0  1;0  0  1  1  1  1  0  1  0  0  0;0  0  0  1  0  0  1  0  0  0  0;0  0  0  0  0  1  0  1  0  0  0;|0  0  0  0  0  0  0  0  0  0  0;0  0  0  2  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  1  0;0  0  1  0  0  0  0  0  0  0  0;1  4  0  0  0  0  3  0  1  0  0;0  0  0  1  0  0  0  0  0  1  0;0  0  0  0  2  0  0  0  2  0  0;0  0  1  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  12  0  8  0  0  0;|0  0  0  0  0  2  0  0  0  0  0;0  0  0  0  0  4  0  0  0  0  0;0  0  0  0  1  0  0  0  1  0  0;0  2  0  0  0  0  1  0  0  0  0;0  0  0  0  0  1  0  2  0  0  0;0  0  0  0  0  0  0  0  0  0  12;0  0  0  0  0  4  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  6;0  0  0  0  0  1  0  2  0  0  0;0  0  0  1  0  0  1  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;
1536568741791|0  1  0  0  0  1  0  0  0  0  0;1  0  0  1  0  1  1  0  0  0  0;0  0  0  1  1  0  0  0  1  0  0;0  1  1  0  0  0  1  0  1  1  0;0  0  1  0  0  1  0  1  1  0  0;1  1  0  0  1  0  1  1  1  0  1;0  1  0  1  0  1  0  0  0  1  0;0  0  0  0  1  1  0  0  1  0  1;0  0  1  1  1  1  0  1  0  0  0;0  0  0  1  0  0  1  0  0  0  0;0  0  0  0  0  1  0  1  0  0  0;|0  0  0  0  0  0  0  0  0  0  0;0  0  0  2  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  1  0;0  0  1  0  0  0  0  0  0  0  0;1  4  0  0  0  0  3  0  1  0  0;0  0  0  1  0  0  0  0  0  1  0;0  0  0  0  2  0  0  0  2  0  0;0  0  1  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  12  0  8  0  0  0;|0  0  0  0  0  2  0  0  0  0  0;0  0  0  0  0  4  0  0  0  0  0;0  0  0  0  1  0  0  0  1  0  0;0  2  0  0  0  0  1  0  0  0  0;0  0  0  0  0  1  0  2  0  0  0;0  0  0  0  0  0  0  0  0  0  12;0  0  0  0  0  4  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  6;0  0  0  0  0  1  0  2  0  0  0;0  0  0  1  0  0  1  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;
1536568741979|0  1  0  0  0  1  0  0  0  0  0;1  0  0  1  0  1  1  0  0  0  0;0  0  0  1  1  0  0  0  1  0  0;0  1  1  0  0  0  1  0  1  1  0;0  0  1  0  0  1  0  1  1  0  0;1  1  0  0  1  0  1  1  1  0  1;0  1  0  1  0  1  0  0  0  1  0;0  0  0  0  1  1  0  0  1  0  1;0  0  1  1  1  1  0  1  0  0  0;0  0  0  1  0  0  1  0  0  0  0;0  0  0  0  0  1  0  1  0  0  0;|0  0  0  0  0  0  0  0  0  0  0;0  0  0  2  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  1  0;0  0  1  0  0  0  0  0  0  0  0;1  4  0  0  0  0  3  0  1  0  0;0  0  0  1  0  0  0  0  0  1  0;0  0  0  0  2  0  0  0  2  0  0;0  0  1  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  12  0  8  0  0  0;|0  0  0  0  0  2  0  0  0  0  0;0  0  0  0  0  4  0  0  0  0  0;0  0  0  0  1  0  0  0  1  0  0;0  2  0  0  0  0  1  0  0  0  0;0  0  0  0  0  1  0  2  0  0  0;0  0  0  0  0  0  0  0  0  0  12;0  0  0  0  0  4  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  6;0  0  0  0  0  1  0  2  0  0  0;0  0  0  1  0  0  1  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;
1536568742242|0  1  0  0  0  1  0  0  0  0  0;1  0  0  1  0  1  1  0  0  0  0;0  0  0  1  1  0  0  0  1  0  0;0  1  1  0  0  0  1  0  1  1  0;0  0  1  0  0  1  0  1  1  0  0;1  1  0  0  1  0  1  1  1  0  1;0  1  0  1  0  1  0  0  0  1  0;0  0  0  0  1  1  0  0  1  0  1;0  0  1  1  1  1  0  1  0  0  0;0  0  0  1  0  0  1  0  0  0  0;0  0  0  0  0  1  0  1  0  0  0;|0  0  0  0  0  0  0  0  0  0  0;0  0  0  2  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  1  0;0  0  1  0  0  0  0  0  0  0  0;1  4  0  0  0  0  3  0  1  0  0;0  0  0  1  0  0  0  0  0  1  0;0  0  0  0  2  0  0  0  2  0  0;0  0  1  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  12  0  8  0  0  0;|0  0  0  0  0  2  0  0  0  0  0;0  0  0  0  0  4  0  0  0  0  0;0  0  0  0  1  0  0  0  1  0  0;0  2  0  0  0  0  1  0  0  0  0;0  0  0  0  0  1  0  2  0  0  0;0  0  0  0  0  0  0  0  0  0  12;0  0  0  0  0  4  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  6;0  0  0  0  0  1  0  2  0  0  0;0  0  0  1  0  0  1  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;
1536568743359|0  1  0  0  0  1  0  0  0  0  0;1  0  0  1  0  1  1  0  0  0  0;0  0  0  1  1  0  0  0  1  0  0;0  1  1  0  0  0  1  0  1  1  0;0  0  1  0  0  1  0  1  1  0  0;1  1  0  0  1  0  1  1  1  0  1;0  1  0  1  0  1  0  0  0  1  0;0  0  0  0  1  1  0  0  1  0  1;0  0  1  1  1  1  0  1  0  0  0;0  0  0  1  0  0  1  0  0  0  0;0  0  0  0  0  1  0  1  0  0  0;|0  0  0  0  0  0  0  0  0  0  0;0  0  0  2  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  1  0;0  0  1  0  0  0  0  0  0  0  0;1  4  0  0  0  0  3  0  1  0  0;0  0  0  1  0  0  0  0  0  1  0;0  0  0  0  2  0  0  0  2  0  0;0  0  1  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  12  0  8  0  0  0;|0  0  0  0  0  2  0  0  0  0  0;0  0  0  0  0  4  0  0  0  0  0;0  0  0  0  1  0  0  0  1  0  0;0  2  0  0  0  0  1  0  0  0  0;0  0  0  0  0  1  0  2  0  0  0;0  0  0  0  0  0  0  0  0  0  12;0  0  0  0  0  4  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  6;0  0  0  0  0  1  0  2  0  0  0;0  0  0  1  0  0  1  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;
1536568743957|0  1  0  0  0  1  0  0  0  0  0;1  0  0  1  0  1  1  0  0  0  0;0  0  0  1  1  0  0  0  1  0  0;0  1  1  0  0  0  1  0  1  1  0;0  0  1  0  0  1  0  1  1  0  0;1  1  0  0  1  0  1  1  1  0  1;0  1  0  1  0  1  0  0  0  1  0;0  0  0  0  1  1  0  0  1  0  1;0  0  1  1  1  1  0  1  0  0  0;0  0  0  1  0  0  1  0  0  0  0;0  0  0  0  0  1  0  1  0  0  0;|0  0  0  0  0  0  0  0  0  0  0;0  0  0  2  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  1  0;0  0  1  0  0  0  0  0  0  0  0;1  4  0  0  0  0  3  0  1  0  0;0  0  0  1  0  0  0  0  0  1  0;0  0  0  0  2  0  0  0  2  0  0;0  0  1  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  12  0  8  0  0  0;|0  0  0  0  0  2  0  0  0  0  0;0  0  0  0  0  4  0  0  0  0  0;0  0  0  0  1  0  0  0  1  0  0;0  2  0  0  0  0  1  0  0  0  0;0  0  0  0  0  1  0  2  0  0  0;0  0  0  0  0  0  0  0  0  0  12;0  0  0  0  0  4  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  6;0  0  0  0  0  1  0  2  0  0  0;0  0  0  1  0  0  1  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;
1536568745242|0  1  0  0  0  1  0  0  0  0  0;1  0  0  1  0  1  1  0  0  0  0;0  0  0  1  1  0  0  0  1  0  0;0  1  1  0  0  0  1  0  1  1  0;0  0  1  0  0  1  0  1  1  0  0;1  1  0  0  1  0  1  1  1  0  1;0  1  0  1  0  1  0  0  0  1  0;0  0  0  0  1  1  0  0  1  0  1;0  0  1  1  1  1  0  1  0  0  0;0  0  0  1  0  0  1  0  0  0  0;0  0  0  0  0  1  0  1  0  0  0;|0  0  0  0  0  0  0  0  0  0  0;0  0  0  2  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  1  0;0  0  1  0  0  0  0  0  0  0  0;1  4  0  0  0  0  3  0  1  0  0;0  0  0  1  0  0  0  0  0  1  0;0  0  0  0  2  0  0  0  2  0  0;0  0  1  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  12  0  8  0  0  0;|0  0  0  0  0  2  0  0  0  0  0;0  0  0  0  0  4  0  0  0  0  0;0  0  0  0  1  0  0  0  1  0  0;0  2  0  0  0  0  1  0  0  0  0;0  0  0  0  0  1  0  2  0  0  0;0  0  0  0  0  0  0  0  0  0  12;0  0  0  0  0  4  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  6;0  0  0  0  0  1  0  2  0  0  0;0  0  0  1  0  0  1  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;
1536568757065|0  1  0  0  0  1  0  0  0  0  0;1  0  0  1  0  1  1  0  0  0  0;0  0  0  1  1  0  0  0  1  0  0;0  1  1  0  0  0  1  0  1  1  0;0  0  1  0  0  1  0  1  1  0  0;1  1  0  0  1  0  1  1  1  0  1;0  1  0  1  0  1  0  0  0  1  0;0  0  0  0  1  1  0  0  1  0  1;0  0  1  1  1  1  0  1  0  0  0;0  0  0  1  0  0  1  0  0  0  0;0  0  0  0  0  1  0  1  0  0  0;|0  0  0  0  0  0  0  0  0  0  0;0  0  0  2  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  1  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;1  3  0  0  0  0  3  0  0  0  0;0  0  0  0  0  0  0  0  0  2  0;0  0  0  0  2  0  0  0  5  0  0;0  0  2  1  0  1  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  12  0  8  0  0  0;|0  0  0  0  0  2  0  0  0  0  0;0  0  0  1  0  3  0  0  0  0  0;0  0  0  0  0  0  0  0  2  0  0;0  2  0  0  0  0  0  0  1  0  0;0  0  0  0  0  0  0  2  0  0  0;0  0  0  0  0  0  0  0  0  0  9;0  0  0  0  0  4  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  9;0  0  0  0  0  0  0  6  0  0  0;0  0  0  0  0  0  2  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;
1536568763002|0  1  0  0  0  1  0  0  0  0  0;1  0  0  1  0  1  1  0  0  0  0;0  0  0  1  1  0  0  0  1  0  0;0  1  1  0  0  0  1  0  1  1  0;0  0  1  0  0  1  0  1  1  0  0;1  1  0  0  1  0  1  1  1  0  1;0  1  0  1  0  1  0  0  0  1  0;0  0  0  0  1  1  0  0  1  0  1;0  0  1  1  1  1  0  1  0  0  0;0  0  0  1  0  0  1  0  0  0  0;0  0  0  0  0  1  0  1  0  0  0;|0  0  0  0  0  0  0  0  0  0  0;0  0  0  2  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  1  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;1  3  0  0  0  0  3  0  0  0  0;0  0  0  0  0  0  0  0  0  2  0;0  0  0  0  2  0  0  0  5  0  0;0  0  2  1  0  1  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  3  0  15  0  0  0;|0  0  0  0  0  2  0  0  0  0  0;0  0  0  1  0  3  0  0  0  0  0;0  0  0  0  0  0  0  0  2  0  0;0  2  0  0  0  0  0  0  1  0  0;0  0  0  0  0  0  0  2  0  0  0;0  0  0  0  0  0  0  0  0  0  9;0  0  0  0  0  4  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  9;0  0  0  0  0  0  0  6  0  0  0;0  0  0  0  0  0  2  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;
1536568763258|0  1  0  0  0  1  0  0  0  0  0;1  0  0  1  0  1  1  0  0  0  0;0  0  0  1  1  0  0  0  1  0  0;0  1  1  0  0  0  1  0  1  1  0;0  0  1  0  0  1  0  1  1  0  0;1  1  0  0  1  0  1  1  1  0  1;0  1  0  1  0  1  0  0  0  1  0;0  0  0  0  1  1  0  0  1  0  1;0  0  1  1  1  1  0  1  0  0  0;0  0  0  1  0  0  1  0  0  0  0;0  0  0  0  0  1  0  1  0  0  0;|0  0  0  0  0  0  0  0  0  0  0;0  0  0  2  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  1  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;1  3  0  0  0  0  3  0  0  0  0;0  0  0  0  0  0  0  0  0  2  0;0  0  0  0  2  0  0  0  5  0  0;0  0  2  1  0  1  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  3  0  15  0  0  0;|0  0  0  0  0  2  0  0  0  0  0;0  0  0  1  0  3  0  0  0  0  0;0  0  0  0  0  0  0  0  2  0  0;0  2  0  0  0  0  0  0  1  0  0;0  0  0  0  0  0  0  2  0  0  0;0  0  0  0  0  0  0  0  0  0  9;0  0  0  0  0  4  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  9;0  0  0  0  0  0  0  6  0  0  0;0  0  0  0  0  0  2  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;
1536568763487|0  1  0  0  0  1  0  0  0  0  0;1  0  0  1  0  1  1  0  0  0  0;0  0  0  1  1  0  0  0  1  0  0;0  1  1  0  0  0  1  0  1  1  0;0  0  1  0  0  1  0  1  1  0  0;1  1  0  0  1  0  1  1  1  0  1;0  1  0  1  0  1  0  0  0  1  0;0  0  0  0  1  1  0  0  1  0  1;0  0  1  1  1  1  0  1  0  0  0;0  0  0  1  0  0  1  0  0  0  0;0  0  0  0  0  1  0  1  0  0  0;|0  0  0  0  0  0  0  0  0  0  0;0  0  0  2  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  1  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;1  3  0  0  0  0  3  0  0  0  0;0  0  0  0  0  0  0  0  0  2  0;0  0  0  0  2  0  0  0  5  0  0;0  0  2  1  0  1  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  3  0  15  0  0  0;|0  0  0  0  0  2  0  0  0  0  0;0  0  0  1  0  3  0  0  0  0  0;0  0  0  0  0  0  0  0  2  0  0;0  2  0  0  0  0  0  0  1  0  0;0  0  0  0  0  0  0  2  0  0  0;0  0  0  0  0  0  0  0  0  0  9;0  0  0  0  0  4  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  9;0  0  0  0  0  0  0  6  0  0  0;0  0  0  0  0  0  2  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;
1536568763511|0  1  0  0  0  1  0  0  0  0  0;1  0  0  1  0  1  1  0  0  0  0;0  0  0  1  1  0  0  0  1  0  0;0  1  1  0  0  0  1  0  1  1  0;0  0  1  0  0  1  0  1  1  0  0;1  1  0  0  1  0  1  1  1  0  1;0  1  0  1  0  1  0  0  0  1  0;0  0  0  0  1  1  0  0  1  0  1;0  0  1  1  1  1  0  1  0  0  0;0  0  0  1  0  0  1  0  0  0  0;0  0  0  0  0  1  0  1  0  0  0;|0  0  0  0  0  0  0  0  0  0  0;0  0  0  2  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  1  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;1  3  0  0  0  0  3  0  0  0  0;0  0  0  0  0  0  0  0  0  2  0;0  0  0  0  2  0  0  0  5  0  0;0  0  2  1  0  1  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  3  0  15  0  0  0;|0  0  0  0  0  2  0  0  0  0  0;0  0  0  1  0  3  0  0  0  0  0;0  0  0  0  0  0  0  0  2  0  0;0  2  0  0  0  0  0  0  1  0  0;0  0  0  0  0  0  0  2  0  0  0;0  0  0  0  0  0  0  0  0  0  9;0  0  0  0  0  4  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  9;0  0  0  0  0  0  0  6  0  0  0;0  0  0  0  0  0  2  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;
1536568763522|0  1  0  0  0  1  0  0  0  0  0;1  0  0  1  0  1  1  0  0  0  0;0  0  0  1  1  0  0  0  1  0  0;0  1  1  0  0  0  1  0  1  1  0;0  0  1  0  0  1  0  1  1  0  0;1  1  0  0  1  0  1  1  1  0  1;0  1  0  1  0  1  0  0  0  1  0;0  0  0  0  1  1  0  0  1  0  1;0  0  1  1  1  1  0  1  0  0  0;0  0  0  1  0  0  1  0  0  0  0;0  0  0  0  0  1  0  1  0  0  0;|0  0  0  0  0  0  0  0  0  0  0;0  0  0  2  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  1  0  0  0  0  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;1  3  0  0  0  0  3  0  0  0  0;0  0  0  0  0  0  0  0  0  2  0;0  0  0  0  2  0  0  0  5  0  0;0  0  2  1  0  1  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;0  0  0  0  0  3  0  15  0  0  0;|0  0  0  0  0  2  0  0  0  0  0;0  0  0  1  0  3  0  0  0  0  0;0  0  0  0  0  0  0  0  2  0  0;0  2  0  0  0  0  0  0  1  0  0;0  0  0  0  0  0  0  2  0  0  0;0  0  0  0  0  0  0  0  0  0  9;0  0  0  0  0  4  0  0  0  0  0;0  0  0  0  0  0  0  0  0  0  9;0  0  0  0  0  0  0  6  0  0  0;0  0  0  0  0  0  2  0  0  0  0;0  0  0  0  0  0  0  0  0  0  0;
